-,repair_cost-,repair_time-parallel,repair_time-sequential
8288,2375639.840515801,676.5131791625959,1704.6438774365467
8289,1178535.8254455787,356.049432708102,857.9026671055033
8290,2570325.682092394,780.1843100853441,1857.1673386915618
8291,21600000.0,12500.0,12500.0
8292,563831.9857051802,220.241032107903,444.91090225244983
8293,21600000.0,12500.0,12500.0
8294,841615.3100477007,337.87817873048004,657.3244329453746
8295,21600000.0,12500.0,12500.0
8296,2431702.0808710135,639.6207121596915,1770.7822745818962
8297,21600000.0,12500.0,12500.0
8298,21600000.0,12500.0,12500.0
8299,1087943.5620421902,271.3184098733905,760.650013296666
8300,21600000.0,12500.0,12500.0
8301,2261904.3240649337,654.118954902568,1612.479223478515
8302,21600000.0,12500.0,12500.0
8303,2882977.9095839798,821.4973219615149,2131.5645812183766
8304,21600000.0,12500.0,12500.0
8305,1446524.196750891,472.55803748462614,1058.2829145424685
8306,2052235.8363971345,555.8346545936741,1449.1916491137945
8307,21600000.0,12500.0,12500.0
8308,2255108.1924654343,594.3215796028862,1616.2650724457449
8309,1990316.479625106,551.0955398542189,1434.3470134754295
8310,2451105.343014168,677.9702440254349,1772.5244180921559
8311,21600000.0,12500.0,12500.0
8312,3041792.3288897215,838.462372490464,2241.111969198195
8313,2381228.9867088823,558.637362028192,1692.0008431078797
8314,21600000.0,12500.0,12500.0
8315,21600000.0,12500.0,12500.0
8316,21600000.0,12500.0,12500.0
8317,1325899.6064059583,460.2932355058956,916.1020491523725
8318,2499857.876386947,765.0536005589632,1807.4277502810235
8319,1759509.8924549366,484.27025738578465,1253.2128638008305
8320,3175411.5014490457,820.0470652074215,2362.8076922173595
8321,21600000.0,12500.0,12500.0
8322,332009.7605997983,105.2035369450276,256.62586886456825
8323,2240545.600658183,628.0671807511233,1615.1757497840679
8324,3039708.56537133,785.9899921806267,2263.12866865023
8325,1326652.6857592089,485.7433762427014,956.7285353712772
8326,1466665.0982667147,457.1840455209326,1008.8637881336487
8327,2932139.82744444,809.6343513628763,2164.078036769042
8328,2056170.4884861172,667.5529493910421,1479.9593162126985
8329,21600000.0,12500.0,12500.0
8330,21600000.0,12500.0,12500.0
8331,971116.6864404939,306.33377563675475,699.8962680593763
8332,21600000.0,12500.0,12500.0
8333,1033814.4472029443,296.07376819838186,777.2222748192014
8334,21600000.0,12500.0,12500.0
8335,489594.603316546,159.61589933246833,378.2279366251155
8336,1505600.4514561389,407.29406541861107,1066.6197319177247
8337,2452766.807335535,622.5669940960364,1766.524369285048
8338,1352736.4557905667,410.9474202200971,963.5126148264012
8339,1512993.5290734947,393.690039619325,1082.2558251670982
8340,21600000.0,12500.0,12500.0
8341,1989342.811937942,512.517814204619,1432.7924116276072
8342,21600000.0,12500.0,12500.0
8343,540656.7296144923,167.58643987263036,411.3016244273627
8344,1293025.8774349857,376.4493860570375,914.6736712433861
8345,1233096.0288461267,395.47657571452146,879.9174976177045
8346,1196258.6069514772,388.66460380781547,826.6166333669845
8347,1895529.4890759108,444.95565381221246,1335.3598049087486
8348,1392096.210944446,473.9421782497215,973.8414035450905
8349,21600000.0,12500.0,12500.0
8350,1677082.1738244789,549.5218988897241,1215.2935247425576
8351,126857.75373091713,44.03368659335999,112.61777939115426
8352,1422895.9211548655,440.945814339011,1004.1705515620869
8353,2450356.6215986446,618.9397591281116,1774.9365229088173
8354,21600000.0,12500.0,12500.0
8355,1395869.7053513203,342.8732569233952,950.1036474948527
8356,275484.4765756758,94.88789771582398,225.80054965987193
8357,1210401.1441186452,344.0909972921732,833.5060801238889
8358,21600000.0,12500.0,12500.0
8359,21600000.0,12500.0,12500.0
8360,2111031.9932037992,554.1272566834414,1476.4719620705785
8361,2736971.1418217113,739.0628712605054,2003.9661257299333
8362,21600000.0,12500.0,12500.0
8363,272657.74356290285,90.83768648540158,226.6218177606355
8364,565742.1989488722,173.94946961868158,424.24556514496464
8365,866545.1917741483,296.8339763705445,613.7332518161852
8366,1993418.381324676,558.26216350283,1411.317293442564
8367,21600000.0,12500.0,12500.0
8368,21600000.0,12500.0,12500.0
8369,21600000.0,12500.0,12500.0
8370,21600000.0,12500.0,12500.0
8371,21600000.0,12500.0,12500.0
8372,1109547.744726436,373.8437101785249,742.1016233430832
8373,1098292.4811364508,312.72999383768814,788.877775264645
8374,2684350.033254926,648.7654475550216,1953.7719705618067
8375,1501284.1418162538,410.414794898064,1051.7715775240351
8376,3317202.9897542126,921.2200679109012,2480.7846390677455
8377,2660465.552239764,771.1355917475456,1928.34365958992
8378,1823626.4219961525,538.0040655683998,1303.986830616707
8379,959863.3702993315,374.7653160850575,713.1583958598935
8380,21600000.0,12500.0,12500.0
8381,544503.3211558089,177.50540874091195,406.67176380776004
8382,656416.4930410286,276.17289011862397,496.1682322086135
8383,1979064.7598161604,565.9779772316623,1411.1817257354835
8384,145380.00375087725,60.21479931047038,128.2726282132275
8385,2457525.4483581693,671.494264527585,1791.1184259927875
8386,2672818.118285605,839.4022415712377,1970.513753464657
8387,1193006.1357904354,396.3451457512765,854.3688513506089
8388,1846140.5154778566,587.6177455679745,1320.6938323529027
8389,1822847.2812269179,542.919940370983,1320.4713282907128
8390,21600000.0,12500.0,12500.0
8391,21600000.0,12500.0,12500.0
8392,1764420.5078823045,472.3470662602528,1221.6387619200555
8393,3364935.8761285455,902.8797429757238,2510.9222577762816
8394,434947.8220299048,158.39548581246385,327.40767921641964
8395,21600000.0,12500.0,12500.0
8396,1518970.6917358073,465.456608024997,1050.4446082809081
8397,1867406.7378235555,545.1182723253438,1305.8795979911035
8398,1751506.2605662001,533.6168294596763,1245.3840799696284
8399,423467.11888691405,187.83905996191186,336.9085863656795
8400,2594764.3767732373,720.4903350600321,1894.8578758412173
8401,21600000.0,12500.0,12500.0
8402,21600000.0,12500.0,12500.0
8403,21600000.0,12500.0,12500.0
8404,21600000.0,12500.0,12500.0
8405,937421.4961562877,264.1225359060738,684.6840088942528
8406,21600000.0,12500.0,12500.0
8407,21600000.0,12500.0,12500.0
8408,774552.6478585054,285.9589368195264,579.7377492676849
8409,2189724.7586171413,586.1161035726368,1557.1518043903113
8410,2111315.72802723,571.1257045881802,1516.1167681527913
8411,1420601.9025151078,446.0800313821319,1025.5695669651784
8412,2248179.1917619314,692.8316687543664,1622.316204228333
8413,21600000.0,12500.0,12500.0
8414,21600000.0,12500.0,12500.0
8415,21600000.0,12500.0,12500.0
8416,2008322.9229662,526.4625433125503,1401.6495571052797
8417,3163216.9842460714,839.7105579940521,2345.5617499786717
8418,837005.4155992796,242.08350421194876,623.3102920514312
8419,465446.48133192916,158.91928081324795,339.26464007042733
8420,1146595.5257032334,373.8802089711684,772.3837827744642
8421,2684980.600329961,749.3305506772283,1953.1135415874214
8422,338161.2780225668,103.76585190063895,271.69904152165964
8423,21600000.0,12500.0,12500.0
8424,1354120.2204163973,388.68296121527067,977.8166094781359
8425,764601.3659353898,250.59518957540158,555.8448161318156
8426,438223.42536486255,162.4177784832209,355.49046628764086
8427,1313272.26259726,387.6590646595803,934.2630598863813
8428,1843879.3544446111,494.97238232960007,1318.7445903034245
8429,2100539.328924176,570.2266220299776,1502.4018699710205
8430,21600000.0,12500.0,12500.0
8431,1164353.4248836704,364.264230075881,828.2748721285993
8432,164319.5988783713,64.9075668872736,142.29309927145644
8433,21600000.0,12500.0,12500.0
8434,21600000.0,12500.0,12500.0
8435,630657.3908847908,254.17392142265595,493.6683235681028
8436,2040453.8666983054,548.6135140471332,1479.0963638422975
8437,1716466.2845093606,511.05495547657165,1232.098735356175
8438,21600000.0,12500.0,12500.0
8439,2348867.474119508,616.7431578172784,1686.37437938328
8440,513568.48268659966,153.59629709056432,406.5352672185019
8441,21600000.0,12500.0,12500.0
8442,1659754.161397418,537.4294865029951,1168.7909703177309
8443,3400666.304568898,895.7230759196691,2541.9444514454203
8444,2148731.3710466768,584.8250259973192,1532.5173739572294
8445,3477085.255701889,910.562472782238,2611.586121517119
8446,21600000.0,12500.0,12500.0
8447,1442744.8417539133,436.00374075356837,1039.8627905964488
8448,2448257.6033355147,681.7877063074048,1785.5268065133005
8449,2925105.723023537,802.6272729883455,2159.019713232362
8450,351743.63414221205,119.51401188147734,288.7995731195471
8451,21600000.0,12500.0,12500.0
8452,1564678.2346233106,493.35911940640017,1106.1217729314328
8453,2796159.179231642,795.0077452481089,2061.6203425844005
8454,1838632.8001166026,565.8214137745515,1290.8361190026283
8455,957015.3888335037,311.02189965524803,724.162068974479
8456,1677397.7411982329,467.2075668548581,1192.8240938149256
8457,2869773.9708320913,808.7292757809041,2127.10129626105
8458,21600000.0,12500.0,12500.0
8459,1983971.218004382,545.0708140352073,1424.203448927845
8460,3232718.229751096,751.167081507676,2405.0479553248747
8461,2396280.5195863275,645.3801574948902,1722.4519027590766
8462,289429.345307809,132.43324160711268,247.25416224258498
8463,2177360.236301523,542.389753381857,1519.3250853266782
8464,1744125.8197549107,449.50720131889375,1223.6965176236076
8465,21600000.0,12500.0,12500.0
8466,1261135.8292079864,329.7633517775073,902.3004489667164
8467,2900306.232060789,785.7880292544485,2140.3280000196037
8468,1209977.7831649338,342.3001257024685,835.2555772366177
8469,21600000.0,12500.0,12500.0
8470,585240.0676369675,209.25474490111537,454.55241764285586
8471,1352353.0330978862,430.654677663756,963.7677345762042
8472,1967214.8530430205,555.1377593638766,1419.142236440278
8473,967312.1828965477,320.3378840226528,741.6057318192073
8474,21600000.0,12500.0,12500.0
8475,1941450.609189314,554.0850529428288,1395.622032428366
8476,606643.3653448443,183.38434605054076,453.27554961530967
8477,272384.65280132386,110.85998855711998,227.3185038881811
8478,529443.5693738739,168.77330871737917,397.71995195661196
8479,1416426.6517744856,456.97421268154534,993.9883864378884
8480,3038272.2200372457,833.8292334695211,2257.6956431995814
8481,1878207.762184732,511.9998573076846,1349.040081016541
8482,247557.53207976546,89.59882066077597,206.33425081306348
8483,1256400.3490468336,330.35595958595525,891.9130539706536
8484,332114.0909470425,121.33342198924203,266.979798108264
8485,2734624.815766696,735.8071515389039,2005.3729500542483
8486,740797.725818248,188.64904256813813,516.5336678322927
8487,1314818.77542599,361.7978758448076,933.0262118091139
8488,21600000.0,12500.0,12500.0
8489,21600000.0,12500.0,12500.0
8490,1775715.347446556,603.5037071168541,1273.2447144664393
8491,275961.12032303365,103.06212620274414,232.8635898613608
8492,2204812.826451429,561.0186344020004,1597.7219434546982
8493,367093.7358112734,139.47327646735465,297.26822651895026
8494,188184.7392485257,86.22504768354284,169.65003273570284
8495,489363.7640227785,163.1160857789446,398.00913354055973
8496,442268.25660470297,130.1872130008771,358.8511005024207
8497,21600000.0,12500.0,12500.0
8498,1152929.5132951331,401.57352613509266,839.1892661058388
8499,516490.515827773,138.05657409990303,399.3059318913063
8500,946424.643050265,349.09798124383684,728.8459853366888
8501,1531458.174911729,426.3727580760166,1065.9426506874092
8502,21600000.0,12500.0,12500.0
8503,556382.0792825996,238.6433663475137,441.4163384391966
8504,2552080.335548107,676.054428823265,1852.6098050301518
8505,556667.0793799096,192.94005034238558,432.88050826433624
8506,21600000.0,12500.0,12500.0
8507,421665.94616973447,116.37350909220362,328.28221254664396
8508,2056830.2936640836,558.5780711756672,1463.3986223753395
8509,1022490.3251075794,310.93506358228586,714.2127465711682
8510,21600000.0,12500.0,12500.0
8511,1134686.8019322637,273.6647313992523,787.4326996099866
8512,680428.9872361339,255.32978368232313,496.23671365827477
8513,717448.8104603873,232.9828720598463,532.5339309862763
8514,1309041.3110069889,374.98017180973414,928.5720279444231
8515,171981.47890756352,55.65013814831998,152.8113699826556
8516,1446853.8907113092,362.4266587149089,1006.1524630774385
8517,21600000.0,12500.0,12500.0
8518,21600000.0,12500.0,12500.0
8519,2860110.9537275964,750.0347302901669,2093.175298891126
8520,1699541.0606843936,527.9941320908782,1188.8821796525526
8521,2943045.0009391056,809.9136527517887,2175.8915084488012
8522,21600000.0,12500.0,12500.0
8523,489370.09367851936,174.5260739198782,382.13813741112625
8524,200917.1733550799,70.30254668782182,172.39088061521755
8525,21600000.0,12500.0,12500.0
8526,21600000.0,12500.0,12500.0
8527,764490.6750123894,326.3925341364768,564.5266501878822
8528,3075550.486077465,875.6113172811155,2282.4342313071493
8529,1862596.7772029815,571.1003200346103,1313.1312647362618
8530,1445846.942404889,499.4863133011258,991.9973205962453
8531,2666437.6680089473,738.9893804920256,1931.8350259603426
8532,1543713.662101869,551.014402766914,1095.3075748038864
8533,2799162.801557005,776.3854115203658,2051.2166487197
8534,21600000.0,12500.0,12500.0
8535,1350457.6532747752,445.18699062271475,957.5134081733038
8536,348805.59301748924,106.77129300752422,273.9726330732847
8537,2291523.51176812,640.642190987671,1647.9077936226756
8538,2321347.7460679426,623.8934676339072,1652.668371087637
8539,2670179.439821029,696.3324759786088,1935.3893724359768
8540,21600000.0,12500.0,12500.0
8541,868815.2454161277,250.70862775329,647.4721864397101
8542,1975517.2978607293,629.9462767272087,1405.3813929628598
8543,1672279.6120034473,433.98361191748444,1173.270613431082
8544,2420850.756613299,686.8286948368768,1758.055072803086
8545,21600000.0,12500.0,12500.0
8546,371169.364011192,113.70712463576572,307.69013330484256
8547,21600000.0,12500.0,12500.0
8548,904976.2762427934,237.68389982184726,640.8522418285465
8549,21600000.0,12500.0,12500.0
8550,1611865.8240555732,497.9315666853679,1147.1662448497752
8551,579624.0893652407,164.29889575112637,433.97103502913785
8552,2094036.611519876,646.8089136178442,1485.4742200702685
8553,2368509.847098233,687.745679717428,1709.6963546711543
8554,21600000.0,12500.0,12500.0
8555,2263380.193704226,612.7210377310528,1628.6899926642825
8556,21600000.0,12500.0,12500.0
8557,1772153.441616948,566.8015756116928,1231.356262743855
8558,675144.2736848444,227.33851810716155,496.192322270927
8559,205002.2156270996,62.84091388630867,179.39765737532156
8560,21600000.0,12500.0,12500.0
8561,21600000.0,12500.0,12500.0
8562,1661004.879824356,450.5781003619712,1182.9261338115061
8563,1947578.110740848,630.385217520791,1350.1760163464214
8564,1527226.1182244308,420.28073241579835,1033.356034608646
8565,441235.811372577,176.45680013152574,360.02377213898535
8566,2525333.6989534195,717.1952541168766,1834.3126023094935
8567,550910.6636469624,159.52488984424122,423.58259354524796
8568,1118007.9549824675,292.3007856597927,806.0360926160657
8569,3458110.4959101854,954.4087045316942,2589.8292092888432
8570,145572.09776534227,65.4262300633056,128.16482390813553
8571,21600000.0,12500.0,12500.0
8572,2417427.3213636847,652.0470295604862,1743.6888580308203
8573,1222651.5553988484,298.8405880758803,836.7943419700381
8574,21600000.0,12500.0,12500.0
8575,1958272.1324555255,564.8751571478592,1391.9824564763094
8576,170422.1490878043,54.891160112303986,149.11436097573255
8577,990811.1386202232,297.09240843767606,716.3305443825877
8578,1757203.1197185721,586.7722112399488,1225.0618540054445
8579,357116.4003449341,117.42333705015625,264.41332439871627
8580,2048896.4965103494,625.1808898574016,1444.619141850112
8581,21600000.0,12500.0,12500.0
8582,2860590.5304463147,794.8774750156439,2112.350295434226
8583,470385.8488973947,183.44919615996952,381.5400368933848
8584,150333.2784330994,76.56870051471837,132.38486331012408
8585,768125.308556221,277.41382459053756,575.5898404352776
8586,3233485.8749460815,799.0955040243073,2325.6263769086454
